inode,parent-inode,directory-depth,"filename","fileExtension",UID,GID,st_size,st_dev,st_blocks,st_nlink,"st_mode",st_atime,st_mtime,st_ctime,pw_fcount,pw_dirsum
8225578162,8232651677,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Catalog/GlobalCatalog","",0,10,38982,59,288,1,"0100770",1692425087,1692425087,1692425087,-1,0
8232651677,8221520380,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Catalog","",0,10,68,59,64,2,"0040770",1692425087,1692425087,1692425087,2,79620
8227103116,8227103115,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Catalog/BackupGlobalCatalog","",0,10,30380,59,240,1,"0100770",1692397590,1692397590,1692398015,-1,0
8224876531,8227103115,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Catalog/GlobalCatalog","",0,10,32424,59,240,1,"0100770",1692398015,1692398015,1692398015,-1,0
8227103115,8204713822,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Catalog","",0,10,68,59,64,2,"0040770",1692398015,1692398015,1692398015,2,62804
8185550661,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writerd61d61c8-d73a-4eee-8cdd-f6f9786b7124.xml","xml",65534,65534,1746,59,48,1,"0100770",1690360073,1690360073,1690360073,-1,0
8190887695,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writer542da469-d3e1-473c-9f4f-7847f01fc64f.xml","xml",65534,65534,1488,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887698,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_AdditionalFilesc3b9f3c7-5e52-4d5e-8b20-19adc95a34c7.xml","xml",65534,65534,776,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887692,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writere8132975-6f93-4464-a53e-1050253ae220.xml","xml",65534,65534,3982402,59,8864,1,"0100770",1690360074,1690360074,1690360074,-1,0
8185864245,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writerbe000cbe-11fe-4426-9c58-531aa6355fc4.xml","xml",65534,65534,3988,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8185864246,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writerafbab4a2-367d-4d15-a586-71dbb18f8485.xml","xml",65534,65534,3828,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8185550663,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writera6ad56c2-b509-4e6c-bb19-49d8f43532f0.xml","xml",65534,65534,1484,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887700,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Components.xml","xml",65534,65534,12462,59,144,1,"0100770",1690360076,1690360076,1690360076,-1,0
5919441118,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/5072dc23-8a78-11e5-80b4-806e6f6e6963.vhdx","vhdx",65534,65534,60899196928,59,133854656,1,"0100770",1690360077,1690360077,1690360077,-1,0
8185864247,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writer4969d978-be47-48b0-b100-f328f07ac1e0.xml","xml",65534,65534,1196,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887693,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writer2707761b-2324-473d-88eb-eb007a359533.xml","xml",65534,65534,2328,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887699,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/BackupSpecs.xml","xml",65534,65534,1274,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887697,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_RegistryExcludes.xml","xml",65534,65534,8560,59,144,1,"0100770",1690360074,1690360074,1690360074,-1,0
5938223810,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/5072dc22-8a78-11e5-80b4-806e6f6e6963.vhdx","vhdx",65534,65534,333447168,59,713904,1,"0100770",1690360077,1690360077,1690360077,-1,0
8185550662,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writer0bada1de-01a9-4625-8278-69e735f39dd2.xml","xml",65534,65534,3138,59,48,1,"0100770",1690360073,1690360073,1690360073,-1,0
8190887691,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writer75dfb225-e2e4-4d39-9ac9-ffaff65ddf06.xml","xml",65534,65534,1628,59,48,1,"0100770",1690360073,1690360073,1690360073,-1,0
8190887694,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writer4dc3bdd4-ab48-4d07-adb0-3bee2926fd7f.xml","xml",65534,65534,2908,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
8190887696,5938223809,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514/868702f8-c85e-4b83-9e5e-b9c31fd545fa_Writerb2014c9e-8711-4c5c-a5a9-3cf384484757.xml","xml",65534,65534,1850,59,48,1,"0100770",1690360074,1690360074,1690360074,-1,0
5938223809,5938223807,4,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Backup 2023-07-26 081514","",65534,65534,1617,59,64,2,"0040770",1690360076,1690360076,1690360076,18,61236675152
8185864249,5935604102,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Catalog/BackupGlobalCatalog","",65534,65534,1597898,59,3696,1,"0100770",1690360076,1690360076,1690360077,-1,0
8187426222,5935604102,5,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Catalog/GlobalCatalog","",65534,65534,1596718,59,4288,1,"0100770",1690360077,1690360077,1690360077,-1,0
5935604102,5938223807,4,"/home/dsimsb/groups/dcback/research.computing/Wednesday/WindowsImageBackup/capaldi/Catalog","",65534,65534,68,59,64,2,"0040770",1690360077,1690360077,1690360077,2,3194616
8184697831,5924150301,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Catalog/BackupGlobalCatalog","",65534,65534,1593610,59,4288,1,"0100770",1689927934,1689927934,1689927935,-1,0
8186507461,5924150301,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Catalog/GlobalCatalog","",65534,65534,1592382,59,3680,1,"0100770",1689927935,1689927935,1689927935,-1,0
5924150301,5939070719,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Catalog","",65534,65534,68,59,64,2,"0040770",1689927935,1689927935,1689927935,2,3185992
8224876527,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writerb2014c9e-8711-4c5c-a5a9-3cf384484757.xml","xml",0,10,1850,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8224876529,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_RegistryExcludes.xml","xml",0,10,6236,59,48,1,"0100770",1692398014,1692398014,1692398014,-1,0
8227103120,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/546d80bb-5358-4c73-a5af-33c46c438bf4.vhdx","vhdx",0,10,24158142464,59,49004592,1,"0100770",1692398015,1692398015,1692398015,-1,0
8227103124,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writerbe000cbe-11fe-4426-9c58-531aa6355fc4.xml","xml",0,10,5982,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8224876526,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writer4dc3bdd4-ab48-4d07-adb0-3bee2926fd7f.xml","xml",0,10,7132,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8224876530,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_AdditionalFilesc3b9f3c7-5e52-4d5e-8b20-19adc95a34c7.xml","xml",0,10,776,59,48,1,"0100770",1692398014,1692398014,1692398014,-1,0
8227103119,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/Esp.vhdx","vhdx",0,10,109051904,59,222336,1,"0100770",1692398015,1692398015,1692398015,-1,0
8224876528,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writer542da469-d3e1-473c-9f4f-7847f01fc64f.xml","xml",0,10,1488,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103121,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writer75dfb225-e2e4-4d39-9ac9-ffaff65ddf06.xml","xml",0,10,1628,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103125,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writerafbab4a2-367d-4d15-a586-71dbb18f8485.xml","xml",0,10,2940,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103126,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writer2707761b-2324-473d-88eb-eb007a359533.xml","xml",0,10,2308,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103129,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Components.xml","xml",0,10,19108,59,192,1,"0100770",1692398014,1692398014,1692398014,-1,0
8224876524,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/19243c0f-6068-424e-b826-48943b73778f.vhdx","vhdx",0,10,411041792,59,880480,1,"0100770",1692398015,1692398015,1692398015,-1,0
8224876525,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writerd61d61c8-d73a-4eee-8cdd-f6f9786b7124.xml","xml",0,10,1746,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103127,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writera6ad56c2-b509-4e6c-bb19-49d8f43532f0.xml","xml",0,10,1484,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103128,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/BackupSpecs.xml","xml",0,10,1526,59,48,1,"0100770",1692398014,1692398014,1692398014,-1,0
8227103122,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writer0bada1de-01a9-4625-8278-69e735f39dd2.xml","xml",0,10,3138,59,48,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103123,8227103118,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621/a2113d64-63bf-4e95-ba6a-ecc7ab8c0ed6_Writere8132975-6f93-4464-a53e-1050253ae220.xml","xml",0,10,5383630,59,12112,1,"0100770",1692398013,1692398013,1692398013,-1,0
8227103118,8204713822,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/hammurabi/Backup 2023-08-18 222621","",0,10,1542,59,64,2,"0040770",1692398015,1692398015,1692398015,18,24683677132
8220616965,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writer75dfb225-e2e4-4d39-9ac9-ffaff65ddf06.xml","xml",0,10,1628,59,48,1,"0100770",1692425084,1692425084,1692425084,-1,0
8220616966,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writer0bada1de-01a9-4625-8278-69e735f39dd2.xml","xml",0,10,3138,59,48,1,"0100770",1692425084,1692425084,1692425084,-1,0
8220616964,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writerd61d61c8-d73a-4eee-8cdd-f6f9786b7124.xml","xml",0,10,1746,59,48,1,"0100770",1692425084,1692425084,1692425084,-1,0
8228669525,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/Esp.vhdx","vhdx",0,10,109051904,59,222432,1,"0100770",1692425087,1692425087,1692425087,-1,0
8221524585,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writere8132975-6f93-4464-a53e-1050253ae220.xml","xml",0,10,5382706,59,12112,1,"0100770",1692425085,1692425085,1692425085,-1,0
8229033784,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writerbe000cbe-11fe-4426-9c58-531aa6355fc4.xml","xml",0,10,5982,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8229033786,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writer542da469-d3e1-473c-9f4f-7847f01fc64f.xml","xml",0,10,1488,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8229033787,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writera6ad56c2-b509-4e6c-bb19-49d8f43532f0.xml","xml",0,10,1484,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8229033785,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writer4dc3bdd4-ab48-4d07-adb0-3bee2926fd7f.xml","xml",0,10,4120,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8221520385,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/6de62ab4-edaa-489a-bc00-b2b349a5d968.vhdx","vhdx",0,10,411041792,59,884144,1,"0100770",1692425087,1692425087,1692425087,-1,0
8220616968,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writer2707761b-2324-473d-88eb-eb007a359533.xml","xml",0,10,2300,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8220616970,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Components.xml","xml",0,10,19100,59,192,1,"0100770",1692425086,1692425086,1692425086,-1,0
8229033788,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_AdditionalFilesc3b9f3c7-5e52-4d5e-8b20-19adc95a34c7.xml","xml",0,10,776,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8220616969,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writerb2014c9e-8711-4c5c-a5a9-3cf384484757.xml","xml",0,10,1850,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8228669585,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/BackupSpecs.xml","xml",0,10,1526,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8220616967,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_Writerafbab4a2-367d-4d15-a586-71dbb18f8485.xml","xml",0,10,2940,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8225578161,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/f5e3402c-a9f3-48b6-8b46-49387681ed42_RegistryExcludes.xml","xml",0,10,6228,59,48,1,"0100770",1692425085,1692425085,1692425085,-1,0
8228447624,8228447623,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008/bbba5c4a-67fb-48cc-a029-79a1d9329e50.vhdx","vhdx",0,10,23654825984,59,48711808,1,"0100770",1692425087,1692425087,1692425087,-1,0
8228447623,8221520380,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/anubis/Backup 2023-08-19 060008","",0,10,1542,59,64,2,"0040770",1692425086,1692425086,1692425086,18,24180356692
9225147248,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Components.xml","xml",65534,65534,16560,59,192,1,"0100770",1728033380,1728033380,1728033380,-1,0
9224559736,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writer75dfb225-e2e4-4d39-9ac9-ffaff65ddf06.xml","xml",65534,65534,1628,59,48,1,"0100770",1728033377,1728033377,1728033377,-1,0
9235079200,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writere8132975-6f93-4464-a53e-1050253ae220.xml","xml",65534,65534,5446962,59,12224,1,"0100770",1728033377,1728033377,1728033378,-1,0
9225147244,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writer542da469-d3e1-473c-9f4f-7847f01fc64f.xml","xml",65534,65534,1488,59,48,1,"0100770",1728033378,1728033378,1728033378,-1,0
8240020638,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/fa99bda5-6a0b-4a00-b991-26902e8f52e0.vhdx","vhdx",65534,65534,411041792,59,1048064,1,"0100770",1728033382,1728033382,1728033382,-1,0
9224559735,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writerd61d61c8-d73a-4eee-8cdd-f6f9786b7124.xml","xml",65534,65534,1746,59,48,1,"0100770",1728033377,1728033377,1728033377,-1,0
9224559739,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writer2707761b-2324-473d-88eb-eb007a359533.xml","xml",65534,65534,2300,59,48,1,"0100770",1728033378,1728033378,1728033378,-1,0
9230522973,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/Esp.vhdx","vhdx",65534,65534,50331648,59,112784,1,"0100770",1728033382,1728033382,1728033382,-1,0
9224559737,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writera6ad56c2-b509-4e6c-bb19-49d8f43532f0.xml","xml",65534,65534,1484,59,48,1,"0100770",1728033378,1728033378,1728033378,-1,0
9225147243,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writerbe000cbe-11fe-4426-9c58-531aa6355fc4.xml","xml",65534,65534,4782,59,48,1,"0100770",1728033378,1728033378,1728033378,-1,0
8241895662,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/f439c820-9d43-4748-8ce2-18354c52a76f.vhdx","vhdx",65534,65534,28663873536,59,62785248,1,"0100770",1728033382,1728033382,1728033382,-1,0
9235079201,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writerafbab4a2-367d-4d15-a586-71dbb18f8485.xml","xml",65534,65534,2940,59,48,1,"0100770",1728033378,1728033378,1728033378,-1,0
9225147247,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_AdditionalFilesc3b9f3c7-5e52-4d5e-8b20-19adc95a34c7.xml","xml",65534,65534,776,59,48,1,"0100770",1728033379,1728033379,1728033379,-1,0
9225147245,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writerb2014c9e-8711-4c5c-a5a9-3cf384484757.xml","xml",65534,65534,1850,59,48,1,"0100770",1728033379,1728033379,1728033379,-1,0
9225147246,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_RegistryExcludes.xml","xml",65534,65534,6228,59,48,1,"0100770",1728033379,1728033379,1728033379,-1,0
9224559738,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writer4dc3bdd4-ab48-4d07-adb0-3bee2926fd7f.xml","xml",65534,65534,5134,59,48,1,"0100770",1728033378,1728033378,1728033378,-1,0
9235079199,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/0dd17c34-a416-4ec5-b5e4-cbefbcdeb685_Writer0bada1de-01a9-4625-8278-69e735f39dd2.xml","xml",65534,65534,3138,59,48,1,"0100770",1728033377,1728033377,1728033377,-1,0
9235079202,8240020629,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013/BackupSpecs.xml","xml",65534,65534,1526,59,48,1,"0100770",1728033379,1728033379,1728033379,-1,0
8240020629,8237774747,4,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante/Backup 2024-10-04 090013","",65534,65534,1542,59,64,2,"0040770",1728033381,1728033381,1728033381,18,29130745518
8237774747,5939369473,3,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/rocinante","",65534,65534,126,59,64,5,"0040770",1728032424,1728032424,1728032424,4,1626
8184167659,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_AdditionalFilesc3b9f3c7-5e52-4d5e-8b20-19adc95a34c7.xml","xml",65534,65534,776,59,48,1,"0100770",1689927932,1689927932,1689927932,-1,0
8184167658,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_RegistryExcludes.xml","xml",65534,65534,8560,59,144,1,"0100770",1689927932,1689927932,1689927932,-1,0
8184697828,5939070721,5,"/home/dsimsb/groups/dcback/research.computing/Friday/WindowsImageBackup/capaldi/Backup 2023-07-21 081518/267fbe90-fcb3-42c6-ada1-1d9ca0e0ebc7_Writer4969d978-be47-48b0-b100-f328f07ac1e0.xml","xml",65534,65534,1196,59,48,1,"0100770",1689927932,1689927932,1689927932,-1,0
